"PATID","SEQID","FULLSEQID","COLDATE","TYPE","CENSORED","DUPLICATES","NOTES","KEPT","DUPLICATE"
"patient_10769","PR109w131","PR109w131_12.EF425157_PLASMA_1976",1976,"PLASMA",0,"PR109w131_16.EF425161_PLASMA_1976;PR109w131_04.EF425149_PLASMA_1976;PR109w131_03.EF425148_PLASMA_1976",NA,0,"PR109w131_16.EF425161_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_04.EF425149_PLASMA_1976",1976,"PLASMA",0,"PR109w131_16.EF425161_PLASMA_1976;PR109w131_12.EF425157_PLASMA_1976;PR109w131_03.EF425148_PLASMA_1976",NA,0,"PR109w131_16.EF425161_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_03.EF425148_PLASMA_1976",1976,"PLASMA",0,"PR109w131_16.EF425161_PLASMA_1976;PR109w131_12.EF425157_PLASMA_1976;PR109w131_04.EF425149_PLASMA_1976",NA,0,"PR109w131_16.EF425161_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_11.EF425156_PLASMA_1976",1976,"PLASMA",0,"",NA,1,"PR109w131_11.EF425156_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_15.EF425160_PLASMA_1976",1976,"PLASMA",0,"PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,1,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_14.EF425159_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_13.EF425158_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_10.EF425155_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_09.EF425154_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_07.EF425152_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_06.EF425151_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_05.EF425150_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_02.EF425147_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_01.EF425146_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","PR109w131","PR109w131_01.EF425146_PLASMA_1976",1976,"PLASMA",0,"PR109w131_15.EF425160_PLASMA_1976;PR109w131_14.EF425159_PLASMA_1976;PR109w131_13.EF425158_PLASMA_1976;PR109w131_10.EF425155_PLASMA_1976;PR109w131_09.EF425154_PLASMA_1976;PR109w131_07.EF425152_PLASMA_1976;PR109w131_06.EF425151_PLASMA_1976;PR109w131_05.EF425150_PLASMA_1976;PR109w131_02.EF425147_PLASMA_1976",NA,0,"PR109w131_15.EF425160_PLASMA_1976"
"patient_10769","Tx109pr","Tx109pr_14.AY375597_PBMC_30",30,"PBMC",1,"Tx109pr_11.AY375594_PBMC_30",NA,1,"Tx109pr_14.AY375597_PBMC_30"
"patient_10769","Tx109pr","Tx109pr_11.AY375594_PBMC_30",30,"PBMC",1,"Tx109pr_14.AY375597_PBMC_30",NA,0,"Tx109pr_14.AY375597_PBMC_30"
"patient_10769","PR109w49","PR109w49_12.EF425133_PLASMA_1415",1415,"PLASMA",0,"",NA,1,"PR109w49_12.EF425133_PLASMA_1415"
"patient_10769","PR109w49","PR109w49_04.EF425125_PLASMA_1415",1415,"PLASMA",0,"",NA,1,"PR109w49_04.EF425125_PLASMA_1415"
"patient_10769","PR109w49","PR109w49_06.EF425127_PLASMA_1415",1415,"PLASMA",0,"",NA,1,"PR109w49_06.EF425127_PLASMA_1415"
"patient_10769","PR109pre","PR109pre_16.AY656264_PLASMA_0",0,"PLASMA",0,"",NA,1,"PR109pre_16.AY656264_PLASMA_0"
"patient_10769","CR109w2","CR109w2_02.AY656314_PBMC_1073",1073,"PBMC",1,"",NA,1,"CR109w2_02.AY656314_PBMC_1073"
"patient_10769","PR109w41","PR109w41_16.EF425122_PLASMA_1361",1361,"PLASMA",0,"",NA,1,"PR109w41_16.EF425122_PLASMA_1361"
"patient_10769","PR109pre","PR109pre_07.AY656255_PLASMA_0",0,"PLASMA",0,"PR109pre_02.AY656250_PLASMA_0",NA,1,"PR109pre_07.AY656255_PLASMA_0"
"patient_10769","PR109pre","PR109pre_02.AY656250_PLASMA_0",0,"PLASMA",0,"PR109pre_07.AY656255_PLASMA_0",NA,0,"PR109pre_07.AY656255_PLASMA_0"
"patient_10769","CR109w42","CR109w42_04.AY656332_PBMC_1367",1367,"PBMC",1,"",NA,1,"CR109w42_04.AY656332_PBMC_1367"
"patient_10769","CR109w2","CR109w2_09.AY656321_PBMC_1073",1073,"PBMC",1,"",NA,1,"CR109w2_09.AY656321_PBMC_1073"
"patient_10769","PR109pr","PR109pr_04.AY375571_PLASMA_30",30,"PLASMA",0,"",NA,1,"PR109pr_04.AY375571_PLASMA_30"
"patient_10769","PR109w12","PR109w12_15.EF425090_PLASMA_1143",1143,"PLASMA",0,"",NA,1,"PR109w12_15.EF425090_PLASMA_1143"
"patient_10769","PR109w32","PR109w32_16.EF425106_PLASMA_1283",1283,"PLASMA",0,"",NA,1,"PR109w32_16.EF425106_PLASMA_1283"
"patient_10769","PR109w42","PR109w42_06.AY656302_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_06.AY656302_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_10.AY656306_PLASMA_1367",1367,"PLASMA",0,"PR109w42_08.AY656304_PLASMA_1367",NA,1,"PR109w42_10.AY656306_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_08.AY656304_PLASMA_1367",1367,"PLASMA",0,"PR109w42_10.AY656306_PLASMA_1367",NA,0,"PR109w42_10.AY656306_PLASMA_1367"
"patient_10769","PR109w41","PR109w41_08.EF425114_PLASMA_1361",1361,"PLASMA",0,"",NA,1,"PR109w41_08.EF425114_PLASMA_1361"
"patient_10769","PR109w41","PR109w41_12.EF425118_PLASMA_1361",1361,"PLASMA",0,"PR109w41_04.EF425110_PLASMA_1361",NA,1,"PR109w41_12.EF425118_PLASMA_1361"
"patient_10769","PR109w41","PR109w41_04.EF425110_PLASMA_1361",1361,"PLASMA",0,"PR109w41_12.EF425118_PLASMA_1361",NA,0,"PR109w41_12.EF425118_PLASMA_1361"
"patient_10769","PR109w42","PR109w42_15.AY656311_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_15.AY656311_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_16.AY656439_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"KPR109w42_16.AY656439_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_12.AY656435_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_07.AY656430_PLASMA_1367",NA,1,"KPR109w42_12.AY656435_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_07.AY656430_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_12.AY656435_PLASMA_1367",NA,0,"KPR109w42_12.AY656435_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_15.AY656438_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_06.AY656429_PLASMA_1367;KPR109w42_05.AY656428_PLASMA_1367;KPR109w42_03.AY656426_PLASMA_1367;KPR109w42_02.AY656425_PLASMA_1367;PR109w42_16.AY656312_PLASMA_1367",NA,1,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_06.AY656429_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_15.AY656438_PLASMA_1367;KPR109w42_05.AY656428_PLASMA_1367;KPR109w42_03.AY656426_PLASMA_1367;KPR109w42_02.AY656425_PLASMA_1367;PR109w42_16.AY656312_PLASMA_1367",NA,0,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_05.AY656428_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_15.AY656438_PLASMA_1367;KPR109w42_06.AY656429_PLASMA_1367;KPR109w42_03.AY656426_PLASMA_1367;KPR109w42_02.AY656425_PLASMA_1367;PR109w42_16.AY656312_PLASMA_1367",NA,0,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_03.AY656426_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_15.AY656438_PLASMA_1367;KPR109w42_06.AY656429_PLASMA_1367;KPR109w42_05.AY656428_PLASMA_1367;KPR109w42_02.AY656425_PLASMA_1367;PR109w42_16.AY656312_PLASMA_1367",NA,0,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","KPR109w42","KPR109w42_02.AY656425_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_15.AY656438_PLASMA_1367;KPR109w42_06.AY656429_PLASMA_1367;KPR109w42_05.AY656428_PLASMA_1367;KPR109w42_03.AY656426_PLASMA_1367;PR109w42_16.AY656312_PLASMA_1367",NA,0,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_16.AY656312_PLASMA_1367",1367,"PLASMA",0,"KPR109w42_15.AY656438_PLASMA_1367;KPR109w42_06.AY656429_PLASMA_1367;KPR109w42_05.AY656428_PLASMA_1367;KPR109w42_03.AY656426_PLASMA_1367;KPR109w42_02.AY656425_PLASMA_1367",NA,0,"KPR109w42_15.AY656438_PLASMA_1367"
"patient_10769","PR109w32","PR109w32_12.EF425102_PLASMA_1283",1283,"PLASMA",0,"",NA,1,"PR109w32_12.EF425102_PLASMA_1283"
"patient_10769","PR109w41","PR109w41_03.EF425109_PLASMA_1361",1361,"PLASMA",0,"",NA,1,"PR109w41_03.EF425109_PLASMA_1361"
"patient_10769","PR109w41","PR109w41_14.EF425120_PLASMA_1361",1361,"PLASMA",0,"",NA,1,"PR109w41_14.EF425120_PLASMA_1361"
"patient_10769","PR109w32","PR109w32_10.EF425101_PLASMA_1283",1283,"PLASMA",0,"",NA,1,"PR109w32_10.EF425101_PLASMA_1283"
"patient_10769","PR109w32","PR109w32_07.EF425098_PLASMA_1283",1283,"PLASMA",0,"",NA,1,"PR109w32_07.EF425098_PLASMA_1283"
"patient_10769","PR109w32","PR109w32_01.EF425092_PLASMA_1283",1283,"PLASMA",0,"",NA,1,"PR109w32_01.EF425092_PLASMA_1283"
"patient_10769","KPR109w42","KPR109w42_08.AY656431_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"KPR109w42_08.AY656431_PLASMA_1367"
"patient_10769","KPR109w22","KPR109w22_14.AY656421_PLASMA_1213",1213,"PLASMA",0,"KPR109w22_05.AY656412_PLASMA_1213",NA,1,"KPR109w22_14.AY656421_PLASMA_1213"
"patient_10769","KPR109w22","KPR109w22_05.AY656412_PLASMA_1213",1213,"PLASMA",0,"KPR109w22_14.AY656421_PLASMA_1213",NA,0,"KPR109w22_14.AY656421_PLASMA_1213"
"patient_10769","KPR109w22","KPR109w22_13.AY656420_PLASMA_1213",1213,"PLASMA",0,"KPR109w22_12.AY656419_PLASMA_1213",NA,1,"KPR109w22_13.AY656420_PLASMA_1213"
"patient_10769","KPR109w22","KPR109w22_12.AY656419_PLASMA_1213",1213,"PLASMA",0,"KPR109w22_13.AY656420_PLASMA_1213",NA,0,"KPR109w22_13.AY656420_PLASMA_1213"
"patient_10769","KPR109w22","KPR109w22_11.AY656418_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"KPR109w22_11.AY656418_PLASMA_1213"
"patient_10769","CR109w42","CR109w42_15.AY656343_PBMC_1367",1367,"PBMC",1,"",NA,1,"CR109w42_15.AY656343_PBMC_1367"
"patient_10769","CR109w42","CR109w42_14.AY656342_PBMC_1367",1367,"PBMC",1,"CR109w42_10.AY656338_PBMC_1367",NA,1,"CR109w42_14.AY656342_PBMC_1367"
"patient_10769","CR109w42","CR109w42_10.AY656338_PBMC_1367",1367,"PBMC",1,"CR109w42_14.AY656342_PBMC_1367",NA,0,"CR109w42_14.AY656342_PBMC_1367"
"patient_10769","CR109w42","CR109w42_08.AY656336_PBMC_1367",1367,"PBMC",1,"",NA,1,"CR109w42_08.AY656336_PBMC_1367"
"patient_10769","CR109w42","CR109w42_05.AY656333_PBMC_1367",1367,"PBMC",1,"",NA,1,"CR109w42_05.AY656333_PBMC_1367"
"patient_10769","PR109w42","PR109w42_11.AY656307_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_11.AY656307_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_07.AY656303_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_07.AY656303_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_05.AY656301_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_05.AY656301_PLASMA_1367"
"patient_10769","PR109w42","PR109w42_03.AY656299_PLASMA_1367",1367,"PLASMA",0,"",NA,1,"PR109w42_03.AY656299_PLASMA_1367"
"patient_10769","PR109w22","PR109w22_16.AY656296_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_16.AY656296_PLASMA_1213"
"patient_10769","PR109w22","PR109w22_13.AY656293_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_13.AY656293_PLASMA_1213"
"patient_10769","PR109w22","PR109w22_11.AY656291_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_11.AY656291_PLASMA_1213"
"patient_10769","PR109w22","PR109w22_07.AY656287_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_07.AY656287_PLASMA_1213"
"patient_10769","PR109w22","PR109w22_03.AY656283_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_03.AY656283_PLASMA_1213"
"patient_10769","PR109w22","PR109w22_01.AY656281_PLASMA_1213",1213,"PLASMA",0,"",NA,1,"PR109w22_01.AY656281_PLASMA_1213"
"patient_10769","PR109w41","PR109w41_15.EF425121_PLASMA_1361",1361,"PLASMA",0,"PR109w12_06.EF425081_PLASMA_1143;PR109w12_05.EF425080_PLASMA_1143;KPR109w22_16.AY656423_PLASMA_1213;KPR109w22_15.AY656422_PLASMA_1213;KPR109w22_10.AY656417_PLASMA_1213;KPR109w22_09.AY656416_PLASMA_1213;KPR109w22_08.AY656415_PLASMA_1213;KPR109w22_07.AY656414_PLASMA_1213;KPR109w22_06.AY656413_PLASMA_1213;KPR109w22_04.AY656411_PLASMA_1213;KPR109w22_03.AY656410_PLASMA_1213;KPR109w22_02.AY656409_PLASMA_1213;KPR109w22_01.AY656408_PLASMA_1213;PR109w22_15.AY656295_PLASMA_1213;PR109w22_14.AY656294_PLASMA_1213;PR109w22_12.AY656292_PLASMA_1213;PR109w22_10.AY656290_PLASMA_1213;PR109w22_09.AY656289_PLASMA_1213;PR109w22_08.AY656288_PLASMA_1213;PR109w22_06.AY656286_PLASMA_1213;PR109w22_05.AY656285_PLASMA_1213;PR109w32_15.EF425105_PLASMA_1283;PR109w32_14.EF425104_PLASMA_1283;PR109w32_13.EF425103_PLASMA_1283;PR109w32_09.EF425100_PLASMA_1283;PR109w32_08.EF425099_PLASMA_1283;PR109w32_06.EF425097_PLASMA_1283;PR109w32_05.EF425096_PLASMA_1283;PR109w32_04.EF425095_PLASMA_1283;PR109w32_03.EF425094_PLASMA_1283;PR109w32_02.EF425093_PLASMA_1283;PR109w41_13.EF425119_PLASMA_1361;PR109w41_11.EF425117_PLASMA_1361;PR109w41_10.EF425116_PLASMA_1361;PR109w41_09.EF425115_PLASMA_1361;PR109w41_07.EF425113_PLASMA_1361;PR109w41_06.EF425112_PLASMA_1361;PR109w41_05.EF425111_PLASMA_1361;PR109w41_02.EF425108_PLASMA_1361;PR109w41_01.EF425107_PLASMA_1361;KPR109w42_14.AY656437_PLASMA_1367;KPR109w42_13.AY656436_PLASMA_1367;KPR109w42_11.AY656434_PLASMA_1367;KPR109w42_10.AY656433_PLASMA_1367;KPR109w42_09.AY656432_PLASMA_1367;KPR109w42_04.AY656427_PLASMA_1367;KPR109w42_01.AY656424_PLASMA_1367;CR109w42_16.AY656344_PBMC_1367;CR109w42_13.AY656341_PBMC_1367;CR109w42_12.AY656340_PBMC_1367;CR109w42_11.AY656339_PBMC_1367;PR109w42_14.AY656310_PLASMA_1367;PR109w42_13.AY656309_PLASMA_1367;PR109w42_12.AY656308_PLASMA_1367;PR109w42_09.AY656305_PLASMA_1367;PR109w42_04.AY656300_PLASMA_1367;PR109w42_02.AY656298_PLASMA_1367;PR109w42_01.AY656297_PLASMA_1367",NA,0,"PR109w12_06.EF425081_PLASMA_1143"
"patient_10769","PR109w41","PR109w41_13.EF425119_PLASMA_1361",1361,"PLASMA",0,"PR109w12_06.EF425081_PLASMA_1143;PR109w12_05.EF425080_PLASMA_1143;KPR109w22_16.AY656423_PLASMA_1213;KPR109w22_15.AY656422_PLASMA_1213;KPR109w22_10.AY656417_PLASMA_1213;KPR109w22_09.AY656416_PLASMA_1213;KPR109w22_08.AY656415_PLASMA_1213;KPR109w22_07.AY656414_PLASMA_1213;KPR109w22_06.AY656413_PLASMA_1213;KPR109w22_04.AY656411_PLASMA_1213;KPR109w22_03.AY656410_PLASMA_1213;KPR109w22_02.AY656409_PLASMA_1213;KPR109w22_01.AY656408_PLASMA_1213;PR109w22_15.AY656295_PLASMA_1213;PR109w22_14.AY656294_PLASMA_1213;PR109w22_12.AY656292_PLASMA_1213;PR109w22_10.AY656290_PLASMA_1213;PR109w22_09.AY656289_PLASMA_1213;PR109w22_08.AY656288_PLASMA_1213;PR109w22_06.AY656286_PLASMA_1213;PR109w22_05.AY656285_PLASMA_1213;PR109w32_15.EF425105_PLASMA_1283;PR109w32_14.EF425104_PLASMA_1283;PR109w32_13.EF425103_PLASMA_1283;PR109w32_09.EF425100_PLASMA_1283;PR109w32_08.EF425099_PLASMA_1283;PR109w32_06.EF425097_PLASMA_1283;PR109w32_05.EF425096_PLASMA_1283;PR109w32_04.EF425095_PLASMA_1283;PR109w32_03.EF425094_PLASMA_1283;PR109w32_02.EF425093_PLASMA_1283;PR109w41_15.EF425121_PLASMA_1361;PR109w41_11.EF425117_PLASMA_1361;PR109w41_10.EF425116_PLASMA_1361;PR109w41_09.EF425115_PLASMA_1361;PR109w41_07.EF425113_PLASMA_1361;PR109w41_06.EF425112_PLASMA_1361;PR109w41_05.EF425111_PLASMA_1361;PR109w41_02.EF425108_PLASMA_1361;PR109w41_01.EF425107_PLASMA_1361;KPR109w42_14.AY656437_PLASMA_1367;KPR109w42_13.AY656436_PLASMA_1367;KPR109w42_11.AY656434_PLASMA_1367;KPR109w42_10.AY656433_PLASMA_1367;KPR109w42_09.AY656432_PLASMA_1367;KPR109w42_04.AY656427_PLASMA_1367;KPR109w42_01.AY656424_PLASMA_1367;CR109w42_16.AY656344_PBMC_1367;CR109w42_13.AY656341_PBMC_1367;CR109w42_12.AY656340_PBMC_1367;CR109w42_11.AY656339_PBMC_1367;PR109w42_14.AY656310_PLASMA_1367;PR109w42_13.AY656309_PLASMA_1367;PR109w42_12.AY656308_PLASMA_1367;PR109w42_09.AY656305_PLASMA_1367;PR109w42_04.AY656300_PLASMA_1367;PR109w42_02.AY656298_PLASMA_1367;PR109w42_01.AY656297_PLASMA_1367",NA,0,"PR109w12_06.EF425081_PLASMA_1143"
"patient_10769","PR109w41","PR109w41_11.EF425117_PLASMA_1361",1361,"PLASMA",0,"PR109w12_06.EF425081_PLASMA_1143;PR109w12_05.EF425080_PLASMA_1143;KPR109w22_16.AY656423_PLASMA_1213;KPR109w22_15.AY656422_PLASMA_1213;KPR109w22_10.AY656417_PLASMA_1213;KPR109w22_09.AY656416_PLASMA_1213;KPR109w22_08.AY656415_PLASMA_1213;KPR109w22_07.AY656414_PLASMA_1213;KPR109w22_06.AY656413_PLASMA_1213;KPR109w22_04.AY656411_PLASMA_1213;KPR109w22_03.AY656410_PLASMA_1213;KPR109w22_02.AY656409_PLASMA_1213;KPR109w22_01.AY656408_PLASMA_1213;PR109w22_15.AY656295_PLASMA_1213;PR109w22_14.AY656294_PLASMA_1213;PR109w22_12.AY656292_PLASMA_1213;PR109w22_10.AY656290_PLASMA_1213;PR109w22_09.AY656289_PLASMA_1213;PR109w22_08.AY656288_PLASMA_1213;PR109w22_06.AY656286_PLASMA_1213;PR109w22_05.AY656285_PLASMA_1213;PR109w32_15.EF425105_PLASMA_1283;PR109w32_14.EF425104_PLASMA_1283;PR109w32_13.EF425103_PLASMA_1283;PR109w32_09.EF425100_PLASMA_1283;PR109w32_08.EF425099_PLASMA_1283;PR109w32_06.EF425097_PLASMA_1283;PR109w32_05.EF425096_PLASMA_1283;PR109w32_04.EF425095_PLASMA_1283;PR109w32_03.EF425094_PLASMA_1283;PR109w32_02.EF425093_PLASMA_1283;PR109w41_15.EF425121_PLASMA_1361;PR109w41_13.EF425119_PLASMA_1361;PR109w41_10.EF425116_PLASMA_1361;PR109w41_09.EF425115_PLASMA_1361;PR109w41_07.EF425113_PLASMA_1361;PR109w41_06.EF425112_PLASMA_1361;PR109w41_05.EF425111_PLASMA_1361;PR109w41_02.EF425108_PLASMA_1361;PR109w41_01.EF425107_PLASMA_1361;KPR109w42_14.AY656437_PLASMA_1367;KPR109w42_13.AY656436_PLASMA_1367;KPR109w42_11.AY656434_PLASMA_1367;KPR109w42_10.AY656433_PLASMA_1367;KPR109w42_09.AY656432_PLASMA_1367;KPR109w42_04.AY656427_PLASMA_1367;KPR109w42_01.AY656424_PLASMA_1367;CR109w42_16.AY656344_PBMC_1367;CR109w42_13.AY656341_PBMC_1367;CR109w42_12.AY656340_PBMC_1367;CR109w42_11.AY656339_PBMC_1367;PR109w42_14.AY656310_PLASMA_1367;PR109w42_13.AY656309_PLASMA_1367;PR109w42_12.AY656308_PLASMA_1367;PR109w42_09.AY656305_PLASMA_1367;PR109w42_04.AY656300_PLASMA_1367;PR109w42_02.AY656298_PLASMA_1367;PR109w42_01.AY656297_PLASMA_1367",NA,0,"PR109w12_06.EF425081_PLASMA_1143"
